Person.id:START_ID(Person)|Organisation.id:END_ID(Organisation)|classYear
24189255811940|3177|2001
24189255814409|2829|2001
24189255817285|2521|1999
24189255818625|2210|2002
24189255821737|5146|2007
26388279067627|4998|2007
26388279069947|5805|2004
26388279072063|3006|2009
26388279072738|2211|2003
26388279072987|4746|1999
26388279075048|3007|2006
26388279076320|5235|2007
28587302322372|2990|2002
28587302324129|2210|2006
28587302327496|3006|2003
28587302329302|1855|2004
28587302332565|5047|2001
28587302332818|2935|2004
30786325582689|1598|2004
30786325586154|2177|2006
30786325587704|6483|2007
32985348834019|5264|2005
32985348839299|2207|2006
32985348843572|3006|2002
35184372091040|3010|2006
3676|4743|2005
4644|5147|2009
6416|4695|2000
2199023258479|2453|2005
2199023260305|4593|2007
4398046515406|6347|2003
4398046518007|1604|2004
4398046519011|2205|2011
4398046519460|6491|2006
6597069768324|5235|2000
6597069770753|6494|2010
6597069772942|2832|2000
6597069774626|6439|2003
6597069777603|4978|2001
8796093022634|5607|2007
8796093023519|5501|2002
8796093024687|2208|2001
8796093024878|2212|2007
8796093029253|5981|2000
8796093030143|5040|2002
8796093030550|5270|2003
8796093031921|6802|2002
8796093032233|6308|2000
10995116280870|5044|2006
10995116285691|2988|2008
10995116285792|6800|2007
13194139537871|5863|2008
13194139540213|2210|2008
13194139541014|7895|2003
13194139541220|3015|2002
13194139542115|2384|2006
13194139542253|7897|1999
13194139542255|5968|2002
13194139542483|6198|2005
13194139543046|5527|2001
15393162791897|7941|2010
15393162792416|2214|2002
15393162794380|2211|2007
15393162797721|1969|2007
15393162798620|4744|2005
17592186048741|5957|2001
17592186050308|1958|2004
17592186050407|1853|2003
17592186052516|2212|2008
19791209302058|5521|2001
19791209302584|3011|2007
19791209302599|5265|2002
21990232556725|2356|2004
21990232557562|2205|2005
21990232557875|5236|2003
21990232560618|5235|2002
24189255812924|2432|2007
24189255814441|4949|2007
24189255814476|2940|2001
24189255814486|1815|2000
24189255820632|2988|2004
24189255821610|6482|2000
26388279070200|3009|2010
26388279075803|4517|2001
26388279076374|5983|2009
28587302328120|2381|2007
28587302330433|5235|2002
28587302331715|2559|2005
28587302332757|6473|2003
30786325580251|1984|2004
30786325580508|1801|2003
30786325582132|5061|2008
30786325582432|1966|2000
30786325584565|2437|2002
30786325588351|5999|2003
30786325588668|5504|2005
32985348838177|5505|2001
32985348840101|2827|2003
32985348843647|1610|2003
5016|6150|1998
10144|4995|2009
10363|6674|2007
10391|4511|2003
10845|3011|2008
2199023258364|1575|2005
2199023263294|2209|2005
2199023263924|5264|2007
4398046513253|3009|2001
4398046515914|2452|2006
4398046516223|6802|2004
4398046517735|2832|2006
4398046521028|3013|2004
6597069768822|2490|2008
6597069770100|5171|2003
6597069773091|2211|2007
6597069777572|2829|2008
8796093025148|7894|1999
8796093025996|7896|1999
8796093029849|5235|2005
8796093030068|2214|2008
8796093030241|6798|2003
8796093030572|5183|2004
10995116278300|2207|1998
10995116279437|2385|2004
10995116282825|1851|2007
10995116284727|5176|2006
10995116285557|2206|2006
13194139535252|2210|2002
13194139536145|2205|2003
13194139536331|6304|2000
13194139540504|2484|1999
13194139541513|2205|1998
13194139541772|2207|2003
15393162789932|1958|1999
15393162790207|6805|2009
15393162790885|2835|2000
15393162797150|2173|2000
15393162797514|1601|2000
17592186044864|2211|2002
17592186045340|3209|2008
17592186047020|2213|2007
17592186048577|2212|2008
17592186050819|5271|2003
17592186054555|3009|1998
17592186055026|3008|2008
17592186055192|5526|2006
19791209300370|3013|2005
19791209304007|5263|2011
19791209306350|3008|2008
19791209308019|2214|2003
19791209308634|3006|2008
21990232555889|2213|2007
21990232558274|3009|2005
21990232562029|1593|2004
21990232565045|4744|2003
21990232565552|4942|2007
24189255811086|4593|2002
24189255818723|4383|2003
24189255819442|5867|2009
24189255821602|5151|2009
24189255821752|7875|1998
26388279068053|1851|2003
26388279068206|1957|2003
26388279068635|7897|2008
26388279070243|2977|2005
26388279074560|6556|2005
26388279076838|2208|2006
26388279076946|2942|2008
26388279077058|3012|2007
28587302325553|2450|2008
28587302326126|5063|2002
28587302328880|4674|2006
30786325579016|6493|2008
30786325584761|4991|2006
30786325586706|2206|2009
30786325587155|5155|2006
32985348836967|1858|2010
32985348840411|1853|2006
32985348840879|6438|2006
32985348843084|6065|2004
32985348844166|1809|2001
35184372091801|4746|2008
512|2206|2003
1269|3008|2007
1734|5633|2005
2862|7900|2002
4139|2652|2007
4534|6671|2009
5408|6346|2003
9209|1805|2006
2199023258011|2651|2002
2199023260739|3008|2005
2199023261698|4516|2007
2199023264838|5529|2007
2199023265157|2213|2005
4398046512854|1984|2009
4398046513374|2321|2004
4398046514167|2210|2007
4398046515211|5269|2008
4398046516594|2209|2006
4398046517042|2559|2008
4398046519094|5523|2008
4398046520397|6800|2001
4398046520918|6667|2005
6597069769226|5185|2001
6597069769397|1575|2001
6597069773483|2207|2006
6597069775066|1781|2006
6597069775789|3009|2010
6597069776150|2977|2007
6597069776711|2793|2009
8796093024366|7892|2010
8796093027702|2210|2010
8796093030339|1805|2002
8796093031737|2553|2002
8796093032920|3006|2005
10995116279039|4516|2003
10995116281564|1990|2009
10995116283571|2425|2002
10995116286325|6625|2001
10995116287560|1804|2002
13194139533909|2205|2005
13194139535589|3010|2011
13194139536555|7872|2009
13194139539063|2214|2005
13194139540917|2207|2000
13194139543119|3009|2011
15393162792641|4942|2008
15393162796535|2174|2001
17592186048248|7940|2005
17592186048985|3014|2003
17592186049385|5039|2000
17592186051786|2211|2006
17592186052987|1906|2007
17592186054061|2209|2003
17592186054332|5043|2006
17592186055017|2829|2007
19791209302055|7295|2001
19791209303024|2488|2010
19791209310799|3009|1999
21990232561572|1611|2004
21990232562267|3013|2005
21990232562559|2213|2007
21990232565179|2386|2002
24189255813016|2438|2009
24189255820541|2173|2004
24189255820921|6148|2007
26388279067512|3007|2000
26388279068756|2211|2003
26388279069653|1607|2004
26388279069723|2386|2005
26388279072682|1596|2005
26388279074483|1980|2004
26388279075133|6486|2008
26388279075815|6797|2001
26388279076515|4551|2002
26388279077503|6303|2000
28587302322515|1597|2001
28587302323673|6198|2010
28587302324133|6148|2003
28587302326267|3015|2004
28587302332505|5046|2007
28587302332865|2212|2002
30786325579003|6667|2007
30786325583545|7948|2004
30786325584370|7897|2005
30786325584715|5043|2008
30786325585868|5020|2010
30786325586758|2213|2004
32985348834943|7940|2010
32985348837008|5980|2001
32985348837023|7944|2008
32985348838442|7954|2005
32985348840970|7894|2007
407|5522|2004
1573|4982|2002
2052|4988|2007
4189|5524|2006
5202|7871|2003
6699|5047|2002
7361|5980|2009
7499|3010|1998
9271|2650|2008
2199023255637|2205|2007
2199023257261|4744|2003
2199023258458|2376|2006
2199023260208|6798|2007
2199023262390|4747|2003
2199023263082|5979|2000
2199023263679|4997|2006
2199023265086|5043|2007
4398046512356|2205|2005
4398046512820|5263|2001
4398046514855|2490|2010
4398046517243|6344|2005
4398046518339|5982|2005
6597069767067|5238|2007
6597069767377|3010|2001
6597069767708|6150|1999
6597069771812|5987|2001
6597069773997|2561|2002
6597069776653|2836|2006
6597069777312|5161|2004
8796093024507|3008|2003
8796093029011|5522|1998
8796093029442|2487|1999
8796093030242|3008|2003
10995116278981|4172|2006
10995116281801|7947|2007
13194139534593|2207|2009
13194139539897|3383|2007
15393162791421|2209|2000
15393162793331|6172|2002
15393162793452|5263|2006
15393162793729|4511|2001
15393162797694|6149|2009
17592186045748|6666|2007
17592186046362|2381|2005
17592186047133|5272|2007
17592186050424|2205|2005
17592186054288|7873|2004
19791209301529|3008|2003
19791209310731|5177|2005
21990232556166|3011|2011
21990232558291|5979|2002
21990232559832|5175|2002
21990232560651|2488|1999
21990232561023|1981|2004
21990232562636|2211|2004
24189255811234|1599|2005
24189255812364|1639|2008
24189255815058|3007|2002
24189255818402|4682|2007
24189255820866|4510|2003
24189255821142|4743|2007
26388279067147|4590|2007
26388279069042|1961|1999
26388279069462|2385|2000
26388279070247|1596|1999
26388279070789|2984|2003
26388279073787|2207|2006
28587302322809|2207|1998
28587302328630|6393|2001
30786325580454|6425|1999
30786325581203|3009|2004
30786325582629|4995|2005
30786325584050|2386|2005
30786325585536|2434|2002
32985348834360|1956|2006
32985348836884|2696|2000
32985348837065|3007|2005
32985348837307|5164|2001
32985348840193|1953|1998
32985348840788|5526|2003
32985348841454|4594|2007
1242|6398|2009
2817|2205|2002
5552|4749|2011
6284|2212|2009
6317|6479|1999
9093|2828|1999
10068|2424|2006
10567|2519|2010
2199023265769|2205|2008
4398046514948|3014|2004
4398046518225|3007|2001
4398046518438|6283|2009
4398046521670|2208|2001
6597069771323|2178|2005
6597069771637|2488|2003
6597069773535|2454|2002
8796093025804|2527|2008
8796093026936|2205|2002
8796093027564|4946|1999
8796093028215|5270|2006
8796093030508|3009|2004
10995116281495|6493|2004
10995116283663|3015|2005
13194139534382|4518|2002
13194139536063|6173|2002
13194139538119|5168|2007
13194139539146|2439|2007
13194139542149|3011|2005
13194139542205|3009|2012
13194139543093|7900|2009
13194139543907|2440|2005
15393162790472|2438|2010
17592186048643|2455|2005
17592186049203|2829|2004
17592186052161|7892|2006
19791209301239|2208|2008
19791209305386|2389|2010
19791209306693|2480|2006
19791209307837|3007|2004
19791209309424|5498|2000
19791209310035|3009|2001
19791209310952|5268|2005
21990232566092|5156|2008
24189255817364|1814|2009
26388279068176|2290|1999
26388279068264|3015|2008
26388279069892|6510|2004
26388279071022|2205|2004
26388279074461|5979|2002
26388279074686|2521|1999
26388279077563|6200|2010
28587302324599|7893|2005
28587302324619|6545|2009
28587302328683|6344|1999
28587302331963|5756|2009
28587302332021|3009|2007
28587302333061|1800|2010
30786325582904|2213|2008
30786325583564|5041|2002
30786325584918|5527|2005
30786325586727|1837|2005
32985348833887|2212|2004
32985348834919|3013|2008
32985348835117|5170|2008
32985348837988|3012|2000
32985348840559|4742|2009
102|4991|2005
987|5234|2004
2266|6553|2009
3755|5865|2004
4661|3013|2002
6228|2985|2008
8599|5233|2008
8877|1980|2010
10935|6554|2004
2199023256609|7877|2007
2199023259507|2941|2000
4398046511467|2523|2006
4398046512201|2385|1998
4398046512759|3099|2005
4398046516316|2560|2005
4398046517905|6541|2008
4398046518468|2944|2007
4398046520894|2528|2006
4398046520968|4991|2004
6597069766938|4991|2006
6597069769120|2216|2002
6597069773746|3006|2007
8796093022368|5522|2006
8796093025410|3006|2003
8796093026350|5263|2006
8796093029390|3011|2003
8796093030994|6479|2006
8796093031466|7892|2004
8796093032227|1578|2001
10995116279629|3009|2001
10995116279780|4968|2009
10995116280604|2648|2003
10995116281407|4955|2007
10995116281755|3014|2008
10995116282207|2523|2010
10995116285307|6803|2002
10995116286147|3012|2008
13194139534340|2449|2001
13194139535778|1772|2010
13194139537188|3009|2004
13194139538335|5862|2002
13194139539153|2447|2004
13194139540297|4991|2007
13194139541796|5946|2002
13194139541878|3643|2010
15393162790090|7951|2004
15393162790818|1608|2006
15393162794296|1850|2005
17592186048961|5158|1999
17592186051281|3006|1998
17592186053271|5270|1999
17592186053951|6492|2006
17592186054170|2210|2003
19791209301809|5157|2007
19791209304685|7873|2008
19791209305122|2205|2002
19791209306618|1969|2005
19791209310670|3013|2008
21990232556621|3009|2004
21990232559789|4999|2005
21990232563608|6485|2003
21990232566487|1961|2000
24189255814280|3014|2008
24189255816918|7895|2005
24189255817342|2526|2008
26388279067771|3066|2008
26388279070874|4513|2008
26388279073576|5028|1999
26388279075551|2519|2001
26388279076886|2266|2002
26388279076929|7894|2003
28587302324770|1637|2001
28587302325036|6476|2008
28587302330435|1780|2005
28587302330691|2525|2002
28587302332238|4515|2001
28587302333114|4513|2006
30786325579940|7900|2002
30786325587157|2832|2008
32985348833931|1577|2002
32985348834873|2694|2004
32985348834930|3014|2010
32985348838472|2831|2007
32985348838516|2212|2010
32985348839699|4991|2007
32985348839883|2559|2005
32985348840500|4516|1998
32985348841964|6166|2003
32985348842537|3015|2003
32985348842672|2212|2001
367|3007|1999
465|2212|1998
1355|1642|2009
2706|4673|2003
3309|5041|2008
4281|5173|2007
4860|5230|2008
7299|3007|2010
9005|4048|2003
2199023257072|2381|1998
2199023257716|2207|2004
2199023258410|7903|2004
2199023259215|5494|2002
2199023261980|4998|2009
2199023263405|5527|1998
2199023263769|4943|2008
4398046513541|4751|2008
4398046515904|2487|2005
4398046517984|5805|2006
4398046518332|3012|2003
6597069771081|2827|2008
6597069777210|2213|2003
8796093025409|5987|2006
8796093028423|3007|2001
8796093029820|3013|2008
8796093030376|5947|2005
10995116278730|2209|2001
10995116281720|5262|2003
10995116284808|5143|2001
10995116286071|5046|2003
10995116286385|5862|2008
13194139535511|2452|2003
13194139536470|6803|2007
13194139540837|5146|2009
13194139544019|1770|1998
15393162789401|4954|2008
15393162793271|6803|2000
15393162795477|4991|2004
15393162796337|3015|2004
15393162798219|2214|2007
15393162799173|3015|2002
17592186046218|2210|2010
17592186046368|5267|2004
17592186048504|1855|1999
17592186048525|1850|2001
17592186049259|3015|2006
17592186051053|5270|2008
17592186052329|4617|2004
19791209299993|4673|2005
19791209300961|2213|2009
19791209305005|6799|2008
19791209306829|2210|2009
19791209307097|3007|2004
19791209307492|4746|2000
19791209308876|2209|2004
19791209309105|2558|2005
19791209310804|1987|2008
21990232559158|5268|2009
21990232562618|3006|2006
24189255811906|4519|2004
24189255813100|5001|1998
24189255813134|2207|2006
24189255813156|5042|2003
24189255814145|3008|2003
24189255814900|2309|2008
24189255815737|4991|2008
24189255816389|5527|2009
24189255818577|6393|2003
26388279067532|6480|2008
26388279068701|2246|2005
26388279072179|7893|2009
26388279073303|2941|2004
26388279073410|2212|2006
26388279074072|7895|2005
26388279075343|6302|2005
28587302322431|2834|2006
28587302325640|2212|2008
28587302328862|3009|2005
28587302330792|7896|2003
30786325580642|2675|2002
30786325583508|2205|2006
30786325588535|5156|2004
30786325588707|2176|2006
32985348834013|5233|2001
32985348838672|2484|2008
32985348839038|6617|2005
32985348841521|3012|2001
32985348843218|6796|2005
32985348843329|2211|2007
32985348843736|2208|2006
35184372094219|7940|2008
1984|5190|2004
2186|6307|2004
2792|1991|2005
4178|3007|2010
5793|1960|2006
6568|5039|2001
2199023258991|1972|2006
2199023259707|7875|2006
2199023263066|3011|2002
2199023266271|2690|2003
4398046512890|3006|2001
4398046513372|2442|2003
4398046519365|6546|2006
4398046521936|2227|2006
6597069770455|3011|2004
6597069774323|2332|2007
6597069774957|4747|2010
8796093022647|4954|2002
8796093022909|4968|2005
8796093027086|2833|2000
8796093028529|5267|2004
8796093031750|3015|2009
10995116279227|3013|2006
10995116279620|2210|2004
10995116281998|4594|1999
10995116285331|2210|2006
10995116286247|7922|1999
13194139538572|2434|2003
13194139539830|4511|2008
15393162789112|6306|2002
15393162794229|5038|2004
15393162794239|7897|2008
15393162796137|5980|2006
17592186045005|5494|2006
19791209302341|3007|2006
19791209304304|3012|2004
19791209305667|3015|2007
19791209306592|5046|1999
19791209308014|3006|2002
21990232556491|2213|2006
21990232565052|5984|2004
21990232565714|4747|2004
24189255811746|6479|1998
24189255814087|5272|2003
24189255815051|2209|2002
24189255815816|2552|2000
24189255816507|5143|2004
24189255816760|6169|2007
24189255818493|2438|2008
26388279066738|7895|2010
26388279066989|2213|2003
26388279068707|7949|2010
26388279069137|3009|2004
26388279072282|2206|2009
26388279076664|2439|2002
28587302322553|6493|2003
28587302322565|5043|2006
28587302324043|4750|2002
28587302326060|5979|2006
28587302328966|2207|2008
28587302330679|1850|2003
28587302331803|4953|2007
28587302332187|2210|2001
30786325581563|2451|2006
30786325583016|1609|2010
30786325584248|7876|2006
32985348838187|2436|2001
32985348838416|1984|2005
32985348838679|6166|1999
32985348838986|2831|2006
318|4991|2008
3212|1981|2003
3716|7924|2007
5398|3006|2004
2199023255558|2209|2005
2199023256593|3015|2010
2199023258155|3008|2010
2199023259777|5523|2007
2199023260049|3006|2000
4398046512720|5264|2004
4398046516290|7893|2008
4398046518097|6480|2005
4398046519960|5168|2009
4398046520495|5527|2002
6597069769280|2214|2004
6597069771790|2516|2004
6597069773131|2206|2004
6597069774829|4944|2004
6597069776098|1595|2004
6597069776427|7921|2007
6597069776628|7901|2007
